fetch_date,uid,username,rank,guard_level,accompany,face,medal_name,medal_level,ruid
2026-01-26,8098684,落寞的天空_486,482,3,468,https://i1.hdslb.com/bfs/face/74bbfd1c261050d329e9190833f84e11b78a690e.jpg,帅Pi,30,13046
2026-01-26,601732280,Mole-Mole,483,3,23,https://i2.hdslb.com/bfs/face/7d21d1160370e213d303381cf02480975d812423.jpg,帅Pi,30,13046
2026-01-26,325685,babyxiao,484,3,116,https://i2.hdslb.com/bfs/face/73c65ec7af6e746c63c7d6379e43203e93c4999d.jpg,帅Pi,30,13046
2026-01-26,49492033,暗v心,485,3,3,https://i1.hdslb.com/bfs/face/208ca76fe02610eec9844281a76a66dd2b765f52.jpg,帅Pi,30,13046
2026-01-26,8496964,颜九颜九颜九,486,3,102,https://i1.hdslb.com/bfs/face/e21422b5016fe1b19bd2abc8579fe27a022f1924.webp,帅Pi,30,13046
2026-01-26,4683389,_Siiyen,487,3,27,https://i2.hdslb.com/bfs/face/71edc8c45f3072cda97c7be11231ca1444576410.jpg,帅Pi,30,13046
2026-01-26,441731046,熔岩商贩,488,3,63,https://i0.hdslb.com/bfs/face/cf37e0b59338ebbebe2b3ba2ea097ff6e20c8506.jpg,帅Pi,30,13046
2026-01-26,526981,琉空_DAZE,489,3,3,https://i1.hdslb.com/bfs/face/9dabd010dcadbfff1f88fbef16769d8f07d51cde.jpg,帅Pi,30,13046
2026-01-26,11050365,寸言木,490,3,64,https://i0.hdslb.com/bfs/face/6d0c38c5f90e921d25a88c2c8b29843e25211ae2.jpg,帅Pi,30,13046
2026-01-26,226108,yjywybb,491,3,127,https://i1.hdslb.com/bfs/face/c6116570ec6aabf9dee54c3ae0ff8b2db67ff869.jpg,帅Pi,30,13046
2026-01-26,1561387,星风寒,492,3,298,http://i1.hdslb.com/bfs/face/a7d9b0f22410193f9f312c2edc91d36ef88794c5.jpg,帅Pi,29,13046
2026-01-26,22705917,美和落,493,3,274,https://i0.hdslb.com/bfs/face/6abe0403ed1ce3f95a1d870f1f5c2030c4196780.jpg,帅Pi,29,13046
2026-01-26,1879330,二面子,494,3,124,http://i1.hdslb.com/bfs/face/12a0e3bfe48b1fcf5826fc8752e864c828cb84d6.jpg,帅Pi,29,13046
2026-01-26,4139587,酪丶,495,3,362,https://i1.hdslb.com/bfs/face/58def368b9cae78b538e57cf9d477c52ecb8932a.jpg,帅Pi,29,13046
2026-01-26,4391250,熬夜咕咕子,496,3,14,https://i0.hdslb.com/bfs/face/862e74301bca52b34c7a371562ba0b9c14672667.jpg,帅Pi,29,13046
2026-01-26,4065725,叫兽奥迪托雷,497,3,100,https://i2.hdslb.com/bfs/face/35d85bbfd86eb9305990032db586406ced097003.jpg,帅Pi,29,13046
2026-01-26,5422792,黥黯_凌迟,498,3,145,https://i1.hdslb.com/bfs/face/57eb546dfaa3c1528331b510149a6389d24241ed.jpg,帅Pi,29,13046
2026-01-26,629793078,遛弯小馄饨,499,3,109,https://i0.hdslb.com/bfs/face/a90d0e731f100c46832d5b6c47155147777ffe46.jpg,帅Pi,29,13046
2026-01-26,3901078,三分世不如三分你,500,3,328,https://i1.hdslb.com/bfs/face/6b188aa853d99e9949b8ae5fcac9977d3323baa5.jpg,帅Pi,29,13046
2026-01-26,7741945,古城老钟,501,3,3,https://i1.hdslb.com/bfs/face/9cbdb19f2e3f3803e9bccdca415a4202b6754883.jpg,帅Pi,29,13046
2026-01-26,8313323,魇蓝,502,3,135,https://i2.hdslb.com/bfs/face/eda1af2b213046f28e3f6a6a627205ddfe3985d6.jpg,帅Pi,28,13046
2026-01-26,43735110,普莱缇娜_Z,503,3,290,https://i0.hdslb.com/bfs/face/ee1959b19a7157ff4c9fe5ecfe71f745cf274c5a.jpg,帅Pi,28,13046
2026-01-26,9942651,丨尛樱丨,504,3,260,https://i0.hdslb.com/bfs/face/cb12c6f9cb92595f40775940d044b2866a0c1eee.jpg,帅Pi,28,13046
2026-01-26,475077,v凡-JS9F,505,3,64,https://i0.hdslb.com/bfs/face/4e3e41c92cd7f039c0fd4f158847e1ce006300d5.jpg,帅Pi,28,13046
2026-01-26,7454007,ChocoberryW,506,3,155,https://i0.hdslb.com/bfs/face/e0e3499cd8c641ff53c1d75b34c3b1eacff5b8b5.jpg,帅Pi,28,13046
2026-01-26,5987121,是月露哦,507,3,3,https://i0.hdslb.com/bfs/face/3beb813c8ce1584091923fcb46fe13070d162212.jpg,帅Pi,28,13046
2026-01-26,108248389,叶颖闻香识眠眠,508,3,228,https://i1.hdslb.com/bfs/face/e0806b317d7a05b6844887a0762bd69d9da9fd32.jpg,帅Pi,28,13046
2026-01-26,9199471,辣眼睛的小言言,509,3,3,https://i1.hdslb.com/bfs/face/f86e7f5b0f82ebab3d02e41a7b82d51f95c76969.jpg,帅Pi,28,13046
2026-01-26,390824,就画错的,510,3,148,https://i2.hdslb.com/bfs/face/84cf00dfd6da09e69be17409e1e44b428ebb628a.jpg,帅Pi,28,13046
2026-01-26,601934,昔涟Cyrenee,511,3,6,https://i2.hdslb.com/bfs/face/54ceecd6eae328515560b856309b726d166686eb.jpg,帅Pi,28,13046
2026-01-26,397096704,摸鱼200秒,512,3,4,http://i0.hdslb.com/bfs/face/f22001df5c14b29565c82a460533f26f53ceb34f.jpg,帅Pi,27,13046
2026-01-26,8317659,Amorjinl,513,3,135,https://i0.hdslb.com/bfs/face/cf7a8f5586e5ed2f2d81512d463f2a70802a5138.jpg,帅Pi,27,13046
2026-01-26,35906962,等玄救,514,3,3,https://i1.hdslb.com/bfs/face/2851b65aef0c20772191b40a860470f260884e3b.webp,帅Pi,27,13046
2026-01-26,23335540,艾枚Yimei,515,3,48,https://i1.hdslb.com/bfs/face/805d3c8d192b85050e99dfdc136c34a62fe2b2ff.jpg,帅Pi,27,13046
2026-01-26,13266981,8lement,516,3,36,https://i0.hdslb.com/bfs/face/f03de98ab7d1ead6a81d9da03dc1720b48be83ef.jpg,帅Pi,27,13046
2026-01-26,87477108,玩耍号2,517,3,3,https://i0.hdslb.com/bfs/face/6f438136e2d1fb51358c2f852aa81a4ddc2c8009.jpg,帅Pi,27,13046
2026-01-26,21635496,慕水流丶,518,3,3,https://i0.hdslb.com/bfs/face/901dfa2a77c584b535f428ab1a03bf2bb5119392.jpg,帅Pi,27,13046
2026-01-26,874491,故事城,519,3,3,https://i0.hdslb.com/bfs/face/64894de0a42a7f6c11bac2bcb37c113f6a342daf.jpg,帅Pi,27,13046
2026-01-26,177352,R.X.Z.,520,3,3,http://i1.hdslb.com/bfs/face/4b540ed0207765419ab5421f04b489216fb03cec.jpg,帅Pi,27,13046
2026-01-26,7964002,七七今天出门吗,521,3,36,https://i1.hdslb.com/bfs/face/46aca15d707730b8ee9aacfb2830551fcfdaa35f.jpg,帅Pi,27,13046
2026-01-26,8450324,kilayoshik,522,3,5,https://i2.hdslb.com/bfs/face/70b8550c205bbc722bec58bc1d83f477a34b5f3d.jpg,帅Pi,26,13046
2026-01-26,1863322,彬彬就是xun,523,3,4,https://i1.hdslb.com/bfs/face/5c26ff9ee4e62b671f8a580670d4918dfc55e213.jpg,帅Pi,26,13046
2026-01-26,441272746,长夏尘缘,524,3,3,https://i1.hdslb.com/bfs/face/8fe9648f11d55cdb5c851433ae22006953f9422f.jpg,帅Pi,26,13046
2026-01-26,10814559,呆鱼萤火,525,3,4,http://i0.hdslb.com/bfs/face/14d8a4252c59f0643673e4a6ebc0fb22e189a611.jpg,帅Pi,26,13046
2026-01-26,7675852,原er,526,3,6,https://i1.hdslb.com/bfs/face/94d1a296698331a1be91316d4f5ddfa25878e0b8.jpg,帅Pi,26,13046
2026-01-26,1406744891,吃肉的松鼠君,527,3,3,https://i2.hdslb.com/bfs/face/085e448408a1000f63e66fe6ad22576e5a9a3ad5.jpg,帅Pi,26,13046
2026-01-26,9039424,ein_q,528,3,23,https://i1.hdslb.com/bfs/face/1bc1c5f4eea4652e16609c5e608deae57632c859.jpg,帅Pi,25,13046
2026-01-26,1625228,阿饱阿库,529,3,122,https://i2.hdslb.com/bfs/face/53233ca888e1858bcdd45a147edcbae644c0c949.jpg,帅Pi,25,13046
2026-01-26,4913609,简邪茸,530,3,34,https://i2.hdslb.com/bfs/face/2246f8fcbd24651a929f9c070efdfbe59b5bd9f8.jpg,帅Pi,25,13046
2026-01-26,7797584,吴虎,531,3,39,https://i2.hdslb.com/bfs/face/62cf86553283f2198ed88757ad5d0e338e5d293c.jpg,帅Pi,25,13046
2026-01-26,14398605,暗灭丶,532,3,62,https://i0.hdslb.com/bfs/face/d904c6018f64a7bc228c113f3f01e3f2a1eb25fa.jpg,帅Pi,25,13046
2026-01-26,2007993,想的不要太美,533,3,29,http://i0.hdslb.com/bfs/face/4c0f3ecd3c6e69adb8b34c63b927143e83ae7e65.jpg,帅Pi,24,13046
2026-01-26,45991990,拖出去炖汤,534,3,4,https://i1.hdslb.com/bfs/face/335716b8802f885b7c0facceb861d80fa21159d9.jpg,帅Pi,24,13046
2026-01-26,11493020,鹿琦SAMA,535,3,27,https://i2.hdslb.com/bfs/face/9b02cd6419e8721d90147cc7f0d7d9f6411f2ff3.jpg,帅Pi,23,13046
2026-01-26,1581389,a阿飘,536,3,3,http://i0.hdslb.com/bfs/face/member/noface.jpg,帅Pi,22,13046
2026-01-26,4831263,黑猫大少爷,537,3,1,https://i0.hdslb.com/bfs/face/19f0836f84577c474ea01263de2bca0296658ceb.jpg,帅Pi,22,13046
2026-01-28,1298066,ZQYUOvO,233,3,812,https://i2.hdslb.com/bfs/face/1de905b15227bedaa1e3782afec64c271f22aff6.jpg,帅Pi,34,13046
2026-01-28,38705862,白桦向内而生,331,3,395,https://i0.hdslb.com/bfs/face/e331963f5156a1f66d4fd7a3687135319ac37b1d.jpg,帅Pi,33,13046
2026-01-28,113361664,不知波普时,471,3,93,https://i1.hdslb.com/bfs/face/ae5d4a766a5514865532fe2679afb2275a583ed1.jpg,帅Pi,30,13046
2026-01-28,4267060,LUXIsam,476,3,154,https://i1.hdslb.com/bfs/face/c04c4d21d8588b476d344f1fabfbd13017ff1fc4.jpg,帅Pi,30,13046
2026-01-28,187863607,KanataAya,532,3,2,https://i1.hdslb.com/bfs/face/32d08dc0fd92a610e6dcfa4898f06f41c595b9ed.jpg,帅Pi,26,13046
2026-01-29,39939170,123xy233,492,3,32,https://i2.hdslb.com/bfs/face/2aac9c595113dc3d252c3cce81cdf0b8639d9836.jpg,帅Pi,30,13046
2026-01-30,360708629,匿名小陈,377,3,122,http://i2.hdslb.com/bfs/face/5704f7cd156ef1ced80db281134c30270fadbcd6.jpg,帅Pi,32,13046
2026-02-01,122366604,泡泡里的咸鱼,429,3,92,https://i0.hdslb.com/bfs/face/34810bda1ea3033551627ba679feaf8b48ff9842.jpg,帅Pi,32,13046
2026-02-01,172255956,燕平安安安,454,3,122,https://i0.hdslb.com/bfs/face/995853e62da0b329ab8163034276455e9f05044d.jpg,帅Pi,31,13046
2026-02-01,15038040,黑树二二,509,3,311,https://i0.hdslb.com/bfs/face/99245a6df34ec1c0ada81f8e998f295a89ba8910.jpg,帅Pi,28,13046
2026-02-01,17708828,辣椒苦瓜,531,3,62,https://i2.hdslb.com/bfs/face/8390cda9f05f4b34e6262ce642fb0a11ccda456e.jpg,帅Pi,25,13046
2026-02-01,700186,7kyou,538,3,2,https://i1.hdslb.com/bfs/face/7e58666587c6bbdad6a380aae1dea7de12729470.jpg,帅Pi,22,13046
2026-02-01,2310183,刻命天邪,540,3,2,https://i0.hdslb.com/bfs/face/c3d909a654360911a021bb2203c168468fafbf4e.jpg,帅Pi,22,13046
2026-02-01,1325250,Drogon_7j,541,3,2,https://i0.hdslb.com/bfs/face/1cb6fcbbaffe242a3d3dd4f8045fa140de20917b.jpg,帅Pi,21,13046
2026-02-01,7025759,Eirin永琳,542,3,2,http://i2.hdslb.com/bfs/face/0c2775a1f623eea2cf228242fabd69ea3d1b27af.jpg,帅Pi,21,13046
2026-02-02,1469677,狐戏戏kirsuber,473,3,182,https://i1.hdslb.com/bfs/face/60af6317ba603aeee1170b80842d3143935e272c.jpg,帅Pi,30,13046
2026-02-02,131475192,凌星bobiu,479,3,62,https://i0.hdslb.com/bfs/face/f02d404a062a67af4fe4781c2550e119ceac108e.jpg,帅Pi,30,13046
2026-02-04,2418626,_龙舌兰日落_,493,3,212,https://i2.hdslb.com/bfs/face/dbee14d8fafcdf88f18f291328567c673f5c6187.jpg,帅Pi,30,13046
2026-02-04,22167122,立毅叠登,500,3,2,https://i2.hdslb.com/bfs/face/ee333a25a96b2a81f3edc473a48c9fab6a476b1e.jpg,帅Pi,29,13046
2026-02-06,17544685,墨兰心hh,518,3,92,http://i1.hdslb.com/bfs/face/d5420fd44a7a17095837dd29f183f89bdcfb9b80.jpg,帅Pi,27,13046
2026-02-07,10571361,心焰_,379,3,453,https://i0.hdslb.com/bfs/face/6c33dad5859b0d2ac87e079da0b0b5ad6556344a.jpg,帅Pi,32,13046
2026-02-07,10697132,黑白黑芝麻,465,3,2,https://i2.hdslb.com/bfs/face/9ef4c3f39dc121150dc10091b04abb12960f434c.jpg,帅Pi,31,13046
2026-02-07,9140460,Molin_Official,539,3,62,https://i0.hdslb.com/bfs/face/8a11793eb419d3d75eb0e39a3abe4239fe3d5d8d.jpg,帅Pi,24,13046
2026-02-07,854576,Sei_P_Asagiri,542,3,2,https://i2.hdslb.com/bfs/face/46e7b4340ce0e3a00a613bc1df35da4ac4786bb2.jpg,帅Pi,22,13046
2026-02-08,17698451,苹裹桥龙,475,3,1,https://i2.hdslb.com/bfs/face/abd1325aad3677be33b43097a866f0c983f1e1e4.jpg,帅Pi,30,13046
2026-02-09,3081900,独樂楽乐,534,3,92,http://i0.hdslb.com/bfs/face/c02eac735352067172f8cf3f28b020f122960d3c.jpg,帅Pi,26,13046
2026-02-15,313180490,6168218c,518,3,121,https://i2.hdslb.com/bfs/face/ba988b1447ae901b1b77279ec757d177a1818032.jpg,帅Pi,27,13046
2026-02-16,26772912,豆腐花今天糕了吗,332,3,392,https://i0.hdslb.com/bfs/face/e3149625298570781d47e1878fe44ef3aa008454.jpg,帅Pi,33,13046
2026-02-16,2979740,胖子的逆袭,334,3,181,https://i2.hdslb.com/bfs/face/b33c0364c9e39f5b3a0b58e904e82efa3031e699.jpg,帅Pi,33,13046
2026-02-16,7199464,水待宵,352,3,425,http://i1.hdslb.com/bfs/face/d9f78b81d3dcbcd8b4116e8528d1ce1fe73ffeac.gif,帅Pi,33,13046
2026-02-16,6003907,Ghigf,354,3,511,http://i2.hdslb.com/bfs/face/ae0d0280a697ae1d49d952f6df498f1683165141.jpg,帅Pi,33,13046
2026-02-16,2319144,量子二踢脚0305,377,3,574,https://i0.hdslb.com/bfs/face/53bed34fc8f330e28d94b15f2ce06131760ab7da.jpg,帅Pi,33,13046
2026-02-16,17770624,nicole锵锵锵酱,431,3,362,https://i1.hdslb.com/bfs/face/4809ec30db125d24f837566ea6a4c6b9ed9adc4c.jpg,帅Pi,32,13046
2026-02-16,7143580,気潮五月雨,432,3,305,https://i1.hdslb.com/bfs/face/a01c9ddfb5e01d763de91619b540d7d453ba1bf7.jpg,帅Pi,32,13046
2026-02-16,15134033,某科学的夜月,439,3,213,https://i2.hdslb.com/bfs/face/0153b0e920e84aee72b2180bbc08c528edf392e4.jpg,帅Pi,32,13046
2026-02-16,31401845,skychen153,440,3,302,https://i2.hdslb.com/bfs/face/14686527d8d715e986ddd29a208775a29a0030c8.jpg,帅Pi,32,13046
2026-02-16,1369185,牛奶冰皮,444,3,391,https://i0.hdslb.com/bfs/face/aabb0d3a2ff44a7b3a91c448736d01527f8a310a.jpg,帅Pi,32,13046
2026-02-16,12714074,职业摸鱼王,452,3,211,https://i2.hdslb.com/bfs/face/b0f65d104c3b4e05562816d7bf31fe3e3fdbb454.jpg,帅Pi,31,13046
2026-02-16,106431530,平砍带连劈,458,3,151,http://i2.hdslb.com/bfs/face/ac535ef9e4e618573220d775203c2adb91447c6f.jpg,帅Pi,31,13046
2026-02-16,2472399,鲁米诺试剂,460,3,271,https://i0.hdslb.com/bfs/face/a77ff910baf05b842f481ad038404033ec999a81.jpg,帅Pi,31,13046
2026-02-16,31792927,艾怜al,470,3,212,https://i1.hdslb.com/bfs/face/3a44b58cec3caa54d9851950002314062f679fb0.jpg,帅Pi,31,13046
2026-02-16,161947045,闇の靈,471,3,1,http://i1.hdslb.com/bfs/face/84e5a0f61b2e58c97d370f531de0348cb341b7bd.jpg,帅Pi,31,13046
2026-02-16,477267,虚拟椰汁,481,3,151,https://i0.hdslb.com/bfs/face/52bf02dc5e6475f8eafbff5fab983c27d84fdf92.jpg,帅Pi,31,13046
2026-02-16,6081496,皮皮拉猪,489,3,122,https://i1.hdslb.com/bfs/face/3ce6dc569b79afe5c0ed732cf1b0a4405a4423b1.jpg,帅Pi,30,13046
2026-02-16,676142,将进酒杯M,493,3,92,https://i2.hdslb.com/bfs/face/a1f316292a528fa18f51c413291f95880a2029d3.jpg,帅Pi,30,13046
2026-02-16,12948773,µ晓泯∅,496,3,61,https://i2.hdslb.com/bfs/face/7dc9c1e1d7a3eb5d1467c76929b1b1cba58de78b.jpg,帅Pi,30,13046
2026-02-16,280147616,云雀家的那只凤梨,505,3,241,https://i2.hdslb.com/bfs/face/750fb7f3f8bae190ae61796eff722d6bf34db1ef.jpg,帅Pi,30,13046
2026-02-16,4703067,悠糖君,509,3,182,https://i0.hdslb.com/bfs/face/4c05d8eef9d4f8fca7e5ee3d67b3715cfc21632d.jpg,帅Pi,30,13046
2026-02-16,292015616,月下-狼影,511,3,1,https://i2.hdslb.com/bfs/face/7fb9a970bdb3e117ba50b1f1e326c80c4b9cb507.jpg,帅Pi,30,13046
2026-02-16,7132713,小黑在调音晚点再说,517,3,61,https://i0.hdslb.com/bfs/face/0e289192e3395d0018cd3babffad78e8ff04677e.jpg,帅Pi,29,13046
2026-02-16,12016060,JokerLin0o0,525,3,2,https://i1.hdslb.com/bfs/face/fe7f05630691227d4e1f688a474fc7430eb82526.jpg,帅Pi,29,13046
2026-02-16,7709231,壳壳Cooo,528,3,92,http://i2.hdslb.com/bfs/face/d146c1a48580cc22a5aa349e42db709dccb8e56e.jpg,帅Pi,28,13046
2026-02-16,64674132,诶下划线派,529,3,63,https://i0.hdslb.com/bfs/face/df95a6c9724024ad8a4b42e03ed1070580a7e753.jpg,帅Pi,28,13046
2026-02-16,1956927,抓狂的小凤梨,536,3,31,https://i0.hdslb.com/bfs/face/584af42caed2c0509e2556e82f9ce40a91de19af.jpg,帅Pi,28,13046
2026-02-16,3049548,阿银的红豆饭,537,3,181,https://i0.hdslb.com/bfs/face/f9e95c409256c63c7a47a6a27d868f518bf6e453.jpg,帅Pi,28,13046
2026-02-16,1856594,无电音碳,557,3,2,http://i2.hdslb.com/bfs/face/74560485b66bd5fd000c828a8698d6f664c0b900.jpg,帅Pi,26,13046
2026-02-16,11286340,灵灵棉花糖,561,3,2,https://i1.hdslb.com/bfs/face/0e580f1235e43d1a33a08590772fb8ff90338652.jpg,帅Pi,26,13046
2026-02-16,6267230,紫藤宫羽,564,3,1,https://i2.hdslb.com/bfs/face/720b45febb878a5408c0daf1f666c006e48c271b.jpg,帅Pi,25,13046
2026-02-16,7970354,这是对勾儿啊,572,3,1,https://i2.hdslb.com/bfs/face/02d7dcb822eade8f26d73a64bf666076a8876e0f.jpg,帅Pi,22,13046
2026-02-18,6586594,烬江南,549,3,92,https://i1.hdslb.com/bfs/face/ccc194712141e6a19b2e81a1774fa5abe0ed8ca6.jpg,帅Pi,27,13046
2026-02-19,4292978,羊羊羊大人,546,3,62,https://i2.hdslb.com/bfs/face/69566b38810bfcba069a3c68692f59d2238eee7f.jpg,帅Pi,27,13046
